school_id,special_id,province,year,sp_name,level1_name,level2_name,level3_name,zslx_name,local_batch_name,type,num,length,tuition,info,sg_info
31,95915,福建,2024,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科批,物理类,1,四年,5300,（含生物科学、生物技术。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（光华）（含数学类。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（法学院）（含数学类。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（经济）（含数学类。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,（元培）（含数学类。）,首选物理，再选化学
31,90,福建,2024,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,2,四年,5000,（古建）,首选物理，再选化学
31,93,福建,2024,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,2,四年,5000,（天体物理、天文高新技术和应用）,首选物理，再选化学
31,104,福建,2024,环境科学,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,2,四年,5000,（环境、健康、生态、地理与资源环境）,首选物理，再选化学
31,116,福建,2024,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,2,四年,5000,,首选物理，再选化学
31,95917,福建,2024,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,四年,5000,（含地球物理学、地理信息科学（遥感与地理信息系统）、空间科学与技术。）,首选物理，再选化学
31,95918,福建,2024,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,四年,5000,（含理论与应用力学、工程力学、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程。）,首选物理，再选化学
31,95920,福建,2024,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科批,物理类,2,四年,5000,（含地质学、地球化学。）,首选物理，再选化学
31,117,福建,2024,化学类,本科(普通) (1),理学 (9),化学类 (53),普通类,本科批,物理类,1,四年,5000,（含化学、应用化学、应用化学（材料方向）、化学生物学。）,首选物理，再选化学
31,118,福建,2024,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,1,四年,5000,（含环境科学、环境工程、环境科学（环境管理）。）,首选物理，再选化学
31,165,福建,2024,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,（含数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融）。）,首选物理，再选化学
31,167,福建,2024,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,1,四年,5300,（含电子信息科学与技术、微电子科学与工程。）,首选物理，再选化学
31,95913,福建,2024,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,1,四年,5000,（含物理学、大气科学（大气与海洋）。）,首选物理，再选化学
31,95914,福建,2024,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,1,四年,5300,（含计算机科学与技术、智能科学与技术。）,首选物理，再选化学
31,95915,福建,2024,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科批,物理类,1,四年,5300,（含生物科学、生物技术。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（光华）（含数学类。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（法学院）（含数学类。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（经济）（含数学类。）,首选物理，再选化学
31,95919,福建,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,（元培）（含数学类。）,首选物理，再选化学
31,147,福建,2024,日语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（须口试。语种:英语）（其他类）,首选历史，再选不限
31,147,福建,2024,日语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（须口试。语种:英语）（其他类）,首选历史，再选不限
31,1532342,福建,2024,马克思主义理论类,本科(普通) (1),法学 (5),马克思主义理论类 (43),普通类,本科提前批,历史类,1,4,5000,（含马克思主义理论）（其他类）,首选历史，再选思想政治
31,1532342,福建,2024,马克思主义理论类,本科(普通) (1),法学 (5),马克思主义理论类 (43),普通类,本科提前批,历史类,1,4,5000,（含马克思主义理论）（其他类）,首选历史，再选思想政治
31,76,江西,2024,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,88,江西,2024,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,111,江西,2024,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,126,江西,2024,图书馆学,本科(普通) (1),管理学 (13),图书情报与档案管理类 (116),普通类,本科批,历史类,1,四年,5000,（信息管理系）,首选历史，再选不限
31,128,江西,2024,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,1,四年,5000,（外语语种要求：英语）,首选历史，再选不限
31,141,江西,2024,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,1,四年,5000,（汉语言文学、汉语言、古典文献学、应用语言学）,首选历史，再选不限
31,142,江西,2024,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,（历史学（中国史）、世界史、外国语言与外国历史）,首选历史，再选不限
31,144,江西,2024,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,四年,5000,（哲学、宗教学、哲学）（科技哲学与逻辑学方向）,首选历史，再选不限
31,95863,江西,2024,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,1,四年,5000,（经济学、金融学、国际经济与贸易、财政学、保险学）,首选历史，再选不限
31,95864,江西,2024,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,1,四年,5000,（社会学、社会工作）,首选历史，再选不限
31,95865,江西,2024,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,四年,5000,（金融学、金融学（金融经济学）、会计学、市场营销）,首选历史，再选不限
31,95866,江西,2024,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,四年,5000,（城市管理、行政管理）,首选历史，再选不限
31,95867,江西,2024,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,（国关）,首选历史，再选不限
31,95867,江西,2024,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5300,（元培）,首选历史，再选不限
31,95868,江西,2024,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,1,四年,5000,（新闻学、广播电视学、广告学）,首选历史，再选不限
31,95869,江西,2024,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,（艺术史论）,首选历史，再选不限
31,76,江西,2024,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,76,江西,2024,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,1,四年,5000,（国家专项）,首选历史，再选不限
31,88,江西,2024,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,111,江西,2024,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,126,江西,2024,图书馆学,本科(普通) (1),管理学 (13),图书情报与档案管理类 (116),普通类,本科批,历史类,1,四年,5000,（信息管理系）,首选历史，再选不限
31,128,江西,2024,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,1,四年,5000,（外语语种要求：英语）,首选历史，再选不限
31,141,江西,2024,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,1,四年,5000,（汉语言文学、汉语言、古典文献学、应用语言学）,首选历史，再选不限
31,142,江西,2024,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,（历史学（中国史）、世界史、外国语言与外国历史）,首选历史，再选不限
31,144,江西,2024,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,四年,5000,（哲学、宗教学、哲学）（科技哲学与逻辑学方向）,首选历史，再选不限
31,95863,江西,2024,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,1,四年,5000,（经济学、金融学、国际经济与贸易、财政学、保险学）,首选历史，再选不限
31,95864,江西,2024,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,1,四年,5000,（社会学、社会工作）,首选历史，再选不限
31,95864,江西,2024,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,1,四年,5000,（社会学、社会工作）（国家专项）,首选历史，再选不限
31,95865,江西,2024,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,四年,5000,（金融学、金融学（金融经济学）、会计学、市场营销）,首选历史，再选不限
31,95866,江西,2024,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,四年,5000,（城市管理、行政管理）,首选历史，再选不限
31,95866,江西,2024,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,四年,5000,（城市管理、行政管理）（国家专项）,首选历史，再选不限
31,95867,江西,2024,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,（国关）,首选历史，再选不限
31,95867,江西,2024,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,（国关）（社会学类）（国家专项）,首选历史，再选不限
31,95867,江西,2024,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5300,（元培）,首选历史，再选不限
31,95868,江西,2024,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,1,四年,5000,（新闻学、广播电视学、广告学）,首选历史，再选不限
31,95869,江西,2024,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,（艺术史论）,首选历史，再选不限
31,76,江西,2024,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,1,四年,5000,（国家专项）,首选历史，再选不限
31,95864,江西,2024,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,1,四年,5000,（社会学、社会工作）（国家专项）,首选历史，再选不限
31,95866,江西,2024,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,四年,5000,（城市管理、行政管理）（国家专项）,首选历史，再选不限
31,95867,江西,2024,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,（国关）（社会学类）（国家专项）,首选历史，再选不限
31,90,江西,2024,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,（古建）,首选物理，再选化学
31,104,江西,2024,环境科学,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,1,四年,5000,（环境、健康、生态、地理与资源环境）,首选物理，再选化学
31,116,江西,2024,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,1,四年,5000,,首选物理，再选化学
31,117,江西,2024,化学类,本科(普通) (1),理学 (9),化学类 (53),普通类,本科批,物理类,1,四年,5000,（化学、应用化学、应用化学（材料方向）、化学生物学）,首选物理，再选化学
31,118,江西,2024,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,1,四年,5000,（环境科学、环境工程、环境科学）（环境管理）,首选物理，再选化学
31,165,江西,2024,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,（数学与应用数学）（数学）（、数学与应用数学）（概率统计）（、数学与应用数学）（科学与工程计算）（、数学与应用数学）（信息科学）（、数学与应用数学）（金融）,首选物理，再选化学
31,167,江西,2024,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,1,四年,5300,（电子信息科学与技术、微电子科学与工程）,首选物理，再选化学
31,95913,江西,2024,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,1,四年,5000,（物理学、大气科学）（大气与海洋）,首选物理，再选化学
31,95914,江西,2024,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,1,四年,5300,（计算机科学与技术、智能科学与技术）,首选物理，再选化学
31,95915,江西,2024,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科批,物理类,1,四年,5300,（生物科学、生物技术）,首选物理，再选化学
31,95917,江西,2024,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,1,四年,5000,（地球物理学、地理信息科学（遥感与地理信息系统）、空间科学与技术）,首选物理，再选化学
31,95918,江西,2024,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（理论与应用力学、工程力学、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（光华）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（法学院）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（经济）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,（元培）,首选物理，再选化学
31,95920,江西,2024,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科批,物理类,1,四年,5000,（地质学、地球化学）,首选物理，再选化学
31,90,江西,2024,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,（古建）,首选物理，再选化学
31,90,江西,2024,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,（古建）（国家专项）,首选物理，再选化学
31,104,江西,2024,环境科学,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,1,四年,5000,（环境、健康、生态、地理与资源环境）,首选物理，再选化学
31,116,江西,2024,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,1,四年,5000,,首选物理，再选化学
31,116,江西,2024,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,1,四年,5000,（国家专项）,首选物理，再选化学
31,117,江西,2024,化学类,本科(普通) (1),理学 (9),化学类 (53),普通类,本科批,物理类,1,四年,5000,（化学、应用化学、应用化学（材料方向）、化学生物学）,首选物理，再选化学
31,118,江西,2024,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,1,四年,5000,（环境科学、环境工程、环境科学）（环境管理）,首选物理，再选化学
31,118,江西,2024,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,1,四年,5000,（环境科学、环境工程、环境科学）（环境管理）（国家专项）,首选物理，再选化学
31,165,江西,2024,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,（数学与应用数学）（数学）（、数学与应用数学）（概率统计）（、数学与应用数学）（科学与工程计算）（、数学与应用数学）（信息科学）（、数学与应用数学）（金融）,首选物理，再选化学
31,167,江西,2024,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,1,四年,5300,（电子信息科学与技术、微电子科学与工程）,首选物理，再选化学
31,95913,江西,2024,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,1,四年,5000,（物理学、大气科学）（大气与海洋）,首选物理，再选化学
31,95914,江西,2024,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,1,四年,5300,（计算机科学与技术、智能科学与技术）,首选物理，再选化学
31,95915,江西,2024,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科批,物理类,1,四年,5300,（生物科学、生物技术）,首选物理，再选化学
31,95917,江西,2024,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,1,四年,5000,（地球物理学、地理信息科学（遥感与地理信息系统）、空间科学与技术）,首选物理，再选化学
31,95918,江西,2024,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（理论与应用力学、工程力学、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程）,首选物理，再选化学
31,95918,江西,2024,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（理论与应用力学、工程力学、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程）（国家专项）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（光华）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（法学院）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（经济）,首选物理，再选化学
31,95919,江西,2024,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,（元培）,首选物理，再选化学
31,95920,江西,2024,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科批,物理类,1,四年,5000,（地质学、地球化学）,首选物理，再选化学
31,95920,江西,2024,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科批,物理类,1,四年,5000,（地质学、地球化学）（国家专项）,首选物理，再选化学
31,90,江西,2024,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,（古建）（国家专项）,首选物理，再选化学
31,116,江西,2024,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,1,四年,5000,（国家专项）,首选物理，再选化学
31,118,江西,2024,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科批,物理类,1,四年,5000,（环境科学、环境工程、环境科学）（环境管理）（国家专项）,首选物理，再选化学
31,95918,江西,2024,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,（理论与应用力学、工程力学、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程）（国家专项）,首选物理，再选化学
31,95920,江西,2024,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科批,物理类,1,四年,5000,（地质学、地球化学）（国家专项）,首选物理，再选化学
31,132,江西,2024,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（外语语种要求：英语。）,首选历史，再选不限
31,145,江西,2024,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（外语语种要求：英语。）,首选历史，再选不限
31,147,江西,2024,日语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（外语语种要求：英语。）,首选历史，再选不限
31,1532342,江西,2024,马克思主义理论类,本科(普通) (1),法学 (5),马克思主义理论类 (43),普通类,本科提前批,历史类,2,4,5000,（马克思主义理论）,首选历史，再选思想政治
31,132,江西,2024,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（外语语种要求：英语。）,首选历史，再选不限
31,145,江西,2024,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（外语语种要求：英语。）,首选历史，再选不限
31,147,江西,2024,日语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（外语语种要求：英语。）,首选历史，再选不限
31,1532342,江西,2024,马克思主义理论类,本科(普通) (1),法学 (5),马克思主义理论类 (43),普通类,本科提前批,历史类,2,4,5000,（马克思主义理论）,首选历史，再选思想政治
31,95919,山东,2024,理科试验班类,本科(普通) (1),,,普通类,普通类一段,综合,44,四年,,（理科基础类专业）（数学类）（学费待定）,
31,95867,山东,2024,文科试验班类,本科(普通) (1),,,普通类,普通类一段,综合,22,四年,,（文科基础类专业）（中国语言文学类）（学费待定）,
31,76,河南,2024,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科一批,文科,3,四年,5000,,
31,77,河南,2024,国际政治,本科(普通) (1),法学 (5),政治学类 (40),普通类,本科一批,文科,3,四年,5000,（国政、外交学、国际政经）,
31,111,河南,2024,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科一批,文科,3,四年,5000,,
31,116,河南,2024,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科一批,文科,3,四年,5000,,
31,128,河南,2024,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科一批,文科,3,四年,5000,（只招英语语种考生）,
31,95864,河南,2024,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科一批,文科,3,四年,5000,（包含专业:社会学、社会工作）,
31,141,河南,2024,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科一批,文科,2,四年,5000,（包含专业:汉语言文学、汉语言、古典文献学、应用语言学）,
31,95866,河南,2024,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科一批,文科,2,四年,5000,（包含专业:城市管理、行政管理）,
31,95868,河南,2024,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科一批,文科,2,四年,5000,（包含专业:新闻学、广播电视学、广告学）,
31,95869,河南,2024,人文科学试验班,本科(普通) (1),,,普通类,本科一批,文科,2,四年,5000,（包含专业:艺术史论）,
31,88,河南,2024,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,文科,1,四年,5000,,
31,142,河南,2024,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,文科,1,四年,5000,（包含专业:历史学（中国史）、世界史、外国语言与外国历史）,
31,144,河南,2024,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科一批,文科,1,四年,5000,（包含专业:哲学、宗教学、哲学（科技哲学与逻辑学方向））,
31,95863,河南,2024,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科一批,文科,1,四年,5000,（包含专业:经济学、金融学、国际经济与贸易、财政学、保险学）,
31,95865,河南,2024,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科一批,文科,1,四年,5000,（包含专业:金融学、金融学（金融经济学）、会计学、市场营销）,
31,95867,河南,2024,文科试验班类,本科(普通) (1),,,普通类,本科一批,文科,1,四年,5300,（元培）（包含专业:中国语言文学类、考古学、历史学类、哲学类、社会学类、法学、新闻传播学类、经济学类、工商管理类、公共管理类）,
31,76,河南,2024,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科一批,理科,1,四年,5000,,
31,77,河南,2024,国际政治,本科(普通) (1),法学 (5),政治学类 (40),普通类,本科一批,理科,1,四年,5000,（国政、外交学、国际政经）,
31,90,河南,2024,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,理科,1,四年,5000,（古建）,
31,93,河南,2024,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科一批,理科,1,四年,5000,（天体物理、天文高新技术和应用）,
31,104,河南,2024,环境科学,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,四年,5000,（环境、健康、生态、地理与资源环境）,
31,111,河南,2024,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科一批,理科,1,四年,5000,,
31,116,河南,2024,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科一批,理科,1,四年,5000,,
31,117,河南,2024,化学类,本科(普通) (1),理学 (9),化学类 (53),普通类,本科一批,理科,1,四年,5000,（包含专业:化学、应用化学、应用化学（材料方向）、化学生物学））,
31,118,河南,2024,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,四年,5000,（包含专业:环境科学、环境工程、环境科学（环境管理）））,
31,141,河南,2024,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科一批,理科,1,四年,5000,（包含专业;汉语言文学、汉语言、古典文献学、应用语言学））,
31,144,河南,2024,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科一批,理科,1,四年,5000,（包含专业:哲学、宗教学、哲学（科技哲学与逻辑学方向）））,
31,165,河南,2024,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科一批,理科,1,四年,5000,（包含专业:数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融）））,
31,167,河南,2024,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科一批,理科,1,四年,5300,（包含专业:电子信息科学与技术、微电子科学与工程））,
31,95863,河南,2024,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科一批,理科,1,四年,5000,（包含专业:经济学、金融学、国际经济与贸易、财政学））,
31,95865,河南,2024,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科一批,理科,1,四年,5000,（包含专业:金融学、金融学（金融经济学）、会计学、市场营销））,
31,95866,河南,2024,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科一批,理科,1,四年,5000,（包含专业:城市管理、行政管理））,
31,95868,河南,2024,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科一批,理科,1,四年,5000,（包含专业:新闻学、广播电视学、广告学））,
31,95869,河南,2024,人文科学试验班,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5000,（包含专业:艺术史论））,
31,95913,河南,2024,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科一批,理科,1,四年,5000,（包含专业:物理学、大气科学（大气与海洋）））,
31,95914,河南,2024,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科一批,理科,1,四年,5300,（包含专业:计算机科学与技术、智能科学与技术））,
31,95915,河南,2024,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科一批,理科,1,四年,5300,（包含专业:生物科学、生物技术））,
31,95916,河南,2024,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科一批,理科,1,四年,5000,（包含专业:应用心理学、心理学））,
31,95917,河南,2024,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科一批,理科,1,四年,5000,（包含专业:地球物理学、地理信息科学（遥感与地理信息系统）、空间科学与技术））,
31,95918,河南,2024,工科试验班类,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5000,（包含专业:理论与应用力学、工程力学、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程））,
31,95919,河南,2024,理科试验班类,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5300,（元培）（包含专业:数学类））,
31,95920,河南,2024,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科一批,理科,1,四年,5000,（包含专业:地质学、地球化学））,
31,76,湖北,2024,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,-,5000,,首选历史，再选不限
