prov_score_id,school_id,school,province_id,province,year,type,min_score
prov_score_128_65_2024_1,128,武汉理工大学,65,新疆,2024,理科,527
prov_score_128_65_2024_2,128,武汉理工大学,65,新疆,2024,文科,505
prov_score_128_65_2023_1,128,武汉理工大学,65,新疆,2023,理科,520
prov_score_128_65_2023_2,128,武汉理工大学,65,新疆,2023,文科,516
prov_score_128_65_2022_2,128,武汉理工大学,65,新疆,2022,文科,510
prov_score_128_65_2022_1,128,武汉理工大学,65,新疆,2022,理科,507
prov_score_128_31_2024_3,128,武汉理工大学,31,上海,2024,综合,542
prov_score_128_31_2023_3,128,武汉理工大学,31,上海,2023,综合,540
prov_score_128_31_2022_3,128,武汉理工大学,31,上海,2022,综合,537
prov_score_128_22_2023_2,128,武汉理工大学,22,吉林,2023,文科,522
prov_score_128_22_2023_1,128,武汉理工大学,22,吉林,2023,理科,470
prov_score_128_22_2022_1,128,武汉理工大学,22,吉林,2022,理科,553
prov_score_128_22_2022_2,128,武汉理工大学,22,吉林,2022,文科,541
prov_score_127_11_2024_3,127,华中科技大学,11,北京,2024,综合,646
prov_score_127_11_2023_3,127,华中科技大学,11,北京,2023,综合,645
prov_score_127_11_2022_3,127,华中科技大学,11,北京,2022,综合,646
prov_score_127_12_2024_3,127,华中科技大学,12,天津,2024,综合,670
prov_score_127_12_2023_3,127,华中科技大学,12,天津,2023,综合,671
prov_score_127_12_2022_3,127,华中科技大学,12,天津,2022,综合,685
prov_score_127_13_2024_2073,127,华中科技大学,13,河北,2024,物理类,638
prov_score_127_13_2024_2074,127,华中科技大学,13,河北,2024,历史类,623
prov_score_127_13_2023_2073,127,华中科技大学,13,河北,2023,物理类,641
prov_score_127_13_2023_2074,127,华中科技大学,13,河北,2023,历史类,620
prov_score_127_13_2022_2073,127,华中科技大学,13,河北,2022,物理类,623
prov_score_127_13_2022_2074,127,华中科技大学,13,河北,2022,历史类,616
prov_score_127_14_2024_1,127,华中科技大学,14,山西,2024,理科,638
prov_score_127_14_2023_1,127,华中科技大学,14,山西,2023,理科,623
prov_score_127_14_2022_1,127,华中科技大学,14,山西,2022,理科,608
prov_score_127_15_2024_1,127,华中科技大学,15,内蒙古,2024,理科,639
prov_score_127_15_2023_1,127,华中科技大学,15,内蒙古,2023,理科,596
prov_score_127_15_2022_1,127,华中科技大学,15,内蒙古,2022,理科,579
prov_score_127_21_2024_2073,127,华中科技大学,21,辽宁,2024,物理类,665
prov_score_127_21_2024_2074,127,华中科技大学,21,辽宁,2024,历史类,619
prov_score_127_21_2023_2073,127,华中科技大学,21,辽宁,2023,物理类,657
prov_score_127_21_2023_2074,127,华中科技大学,21,辽宁,2023,历史类,612
prov_score_127_21_2022_2073,127,华中科技大学,21,辽宁,2022,物理类,644
prov_score_127_21_2022_2074,127,华中科技大学,21,辽宁,2022,历史类,612
prov_score_127_23_2024_2073,127,华中科技大学,23,黑龙江,2024,物理类,648
prov_score_127_23_2024_2074,127,华中科技大学,23,黑龙江,2024,历史类,626
prov_score_127_23_2023_1,127,华中科技大学,23,黑龙江,2023,理科,616
prov_score_127_23_2023_2,127,华中科技大学,23,黑龙江,2023,文科,546
prov_score_127_23_2022_1,127,华中科技大学,23,黑龙江,2022,理科,588
prov_score_127_23_2022_2,127,华中科技大学,23,黑龙江,2022,文科,567
prov_score_127_32_2024_2073,127,华中科技大学,32,江苏,2024,物理类,650
prov_score_127_32_2024_2074,127,华中科技大学,32,江苏,2024,历史类,619
prov_score_127_32_2023_2073,127,华中科技大学,32,江苏,2023,物理类,657
prov_score_127_32_2023_2074,127,华中科技大学,32,江苏,2023,历史类,622
prov_score_127_32_2022_2073,127,华中科技大学,32,江苏,2022,物理类,632
prov_score_127_32_2022_2074,127,华中科技大学,32,江苏,2022,历史类,596
prov_score_127_33_2024_3,127,华中科技大学,33,浙江,2024,综合,661
prov_score_127_33_2023_3,127,华中科技大学,33,浙江,2023,综合,661
prov_score_127_33_2022_3,127,华中科技大学,33,浙江,2022,综合,649
prov_score_127_34_2024_2073,127,华中科技大学,34,安徽,2024,物理类,645
prov_score_127_34_2024_2074,127,华中科技大学,34,安徽,2024,历史类,631
prov_score_127_34_2023_1,127,华中科技大学,34,安徽,2023,理科,651
prov_score_127_34_2023_2,127,华中科技大学,34,安徽,2023,文科,611
prov_score_127_34_2022_1,127,华中科技大学,34,安徽,2022,理科,643
prov_score_127_34_2022_2,127,华中科技大学,34,安徽,2022,文科,599
prov_score_127_35_2024_2073,127,华中科技大学,35,福建,2024,物理类,656
prov_score_127_35_2024_2074,127,华中科技大学,35,福建,2024,历史类,604
prov_score_127_35_2023_2073,127,华中科技大学,35,福建,2023,物理类,658
prov_score_127_35_2023_2074,127,华中科技大学,35,福建,2023,历史类,613
prov_score_127_35_2022_2073,127,华中科技大学,35,福建,2022,物理类,643
prov_score_127_35_2022_2074,127,华中科技大学,35,福建,2022,历史类,606
prov_score_127_36_2024_2073,127,华中科技大学,36,江西,2024,物理类,625
prov_score_127_36_2024_2074,127,华中科技大学,36,江西,2024,历史类,618
prov_score_127_36_2023_1,127,华中科技大学,36,江西,2023,理科,633
prov_score_127_36_2023_2,127,华中科技大学,36,江西,2023,文科,617
prov_score_127_36_2022_1,127,华中科技大学,36,江西,2022,理科,621
prov_score_127_36_2022_2,127,华中科技大学,36,江西,2022,文科,599
prov_score_127_37_2024_3,127,华中科技大学,37,山东,2024,综合,646
prov_score_127_37_2023_3,127,华中科技大学,37,山东,2023,综合,638
prov_score_127_37_2022_3,127,华中科技大学,37,山东,2022,综合,631
prov_score_127_41_2024_1,127,华中科技大学,41,河南,2024,理科,650
prov_score_127_41_2024_2,127,华中科技大学,41,河南,2024,文科,604
prov_score_127_41_2023_2,127,华中科技大学,41,河南,2023,文科,634
prov_score_127_41_2023_1,127,华中科技大学,41,河南,2023,理科,633
prov_score_127_41_2022_1,127,华中科技大学,41,河南,2022,理科,638
prov_score_127_41_2022_2,127,华中科技大学,41,河南,2022,文科,604
prov_score_127_42_2024_2073,127,华中科技大学,42,湖北,2024,物理类,630
prov_score_127_42_2024_2074,127,华中科技大学,42,湖北,2024,历史类,604
prov_score_127_42_2023_2073,127,华中科技大学,42,湖北,2023,物理类,634
prov_score_127_42_2023_2074,127,华中科技大学,42,湖北,2023,历史类,609
prov_score_127_42_2022_2073,127,华中科技大学,42,湖北,2022,物理类,605
prov_score_127_42_2022_2074,127,华中科技大学,42,湖北,2022,历史类,600
prov_score_127_43_2024_2073,127,华中科技大学,43,湖南,2024,物理类,632
prov_score_127_43_2024_2074,127,华中科技大学,43,湖南,2024,历史类,610
prov_score_127_43_2023_2073,127,华中科技大学,43,湖南,2023,物理类,637
prov_score_127_43_2023_2074,127,华中科技大学,43,湖南,2023,历史类,615
prov_score_127_43_2022_2073,127,华中科技大学,43,湖南,2022,物理类,616
prov_score_127_43_2022_2074,127,华中科技大学,43,湖南,2022,历史类,604
prov_score_127_44_2024_2073,127,华中科技大学,44,广东,2024,物理类,632
prov_score_127_44_2024_2074,127,华中科技大学,44,广东,2024,历史类,609
prov_score_127_44_2023_2073,127,华中科技大学,44,广东,2023,物理类,642
prov_score_127_44_2023_2074,127,华中科技大学,44,广东,2023,历史类,613
prov_score_127_44_2022_2073,127,华中科技大学,44,广东,2022,物理类,633
prov_score_127_44_2022_2074,127,华中科技大学,44,广东,2022,历史类,600
prov_score_127_45_2024_2073,127,华中科技大学,45,广西,2024,物理类,623
prov_score_127_45_2024_2074,127,华中科技大学,45,广西,2024,历史类,612
prov_score_127_45_2023_1,127,华中科技大学,45,广西,2023,理科,651
prov_score_127_45_2023_2,127,华中科技大学,45,广西,2023,文科,598
prov_score_127_45_2022_1,127,华中科技大学,45,广西,2022,理科,637
prov_score_127_45_2022_2,127,华中科技大学,45,广西,2022,文科,623
prov_score_127_46_2024_3,127,华中科技大学,46,海南,2024,综合,729
prov_score_127_46_2023_3,127,华中科技大学,46,海南,2023,综合,728
prov_score_127_46_2022_3,127,华中科技大学,46,海南,2022,综合,714
prov_score_127_50_2024_2073,127,华中科技大学,50,重庆,2024,物理类,636
prov_score_127_50_2024_2074,127,华中科技大学,50,重庆,2024,历史类,605
prov_score_127_50_2023_2073,127,华中科技大学,50,重庆,2023,物理类,626
prov_score_127_50_2023_2074,127,华中科技大学,50,重庆,2023,历史类,606
prov_score_127_50_2022_2073,127,华中科技大学,50,重庆,2022,物理类,629
prov_score_127_50_2022_2074,127,华中科技大学,50,重庆,2022,历史类,606
prov_score_127_51_2024_1,127,华中科技大学,51,四川,2024,理科,661
prov_score_127_51_2024_2,127,华中科技大学,51,四川,2024,文科,598
prov_score_127_51_2023_1,127,华中科技大学,51,四川,2023,理科,665
prov_score_127_51_2023_2,127,华中科技大学,51,四川,2023,文科,599
prov_score_127_51_2022_1,127,华中科技大学,51,四川,2022,理科,649
prov_score_127_51_2022_2,127,华中科技大学,51,四川,2022,文科,608
prov_score_127_52_2024_2073,127,华中科技大学,52,贵州,2024,物理类,641
prov_score_127_52_2024_2074,127,华中科技大学,52,贵州,2024,历史类,626
prov_score_127_52_2023_1,127,华中科技大学,52,贵州,2023,理科,630
prov_score_127_52_2022_1,127,华中科技大学,52,贵州,2022,理科,615
prov_score_127_53_2024_2,127,华中科技大学,53,云南,2024,文科,634
prov_score_127_53_2024_1,127,华中科技大学,53,云南,2024,理科,623
prov_score_127_53_2023_1,127,华中科技大学,53,云南,2023,理科,654
prov_score_127_53_2023_2,127,华中科技大学,53,云南,2023,文科,608
prov_score_127_53_2022_1,127,华中科技大学,53,云南,2022,理科,656
prov_score_127_53_2022_2,127,华中科技大学,53,云南,2022,文科,647
prov_score_127_61_2024_1,127,华中科技大学,61,陕西,2024,理科,643
prov_score_127_61_2024_2,127,华中科技大学,61,陕西,2024,文科,600
prov_score_127_61_2023_1,127,华中科技大学,61,陕西,2023,理科,660
prov_score_127_61_2023_2,127,华中科技大学,61,陕西,2023,文科,612
prov_score_127_61_2022_1,127,华中科技大学,61,陕西,2022,理科,632
prov_score_127_61_2022_2,127,华中科技大学,61,陕西,2022,文科,591
prov_score_127_62_2024_2073,127,华中科技大学,62,甘肃,2024,物理类,623
prov_score_127_62_2024_2074,127,华中科技大学,62,甘肃,2024,历史类,606
